	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
95	9.947552164625154	0.0017938574717960673	0.0813828211352643	poly	748	-2.868540094599883	-2.5767940476887445	-5.364404972100827	-3.1314891298097893	-3.002708124659755	-3.3887872737717997	1.0048198705098703	33
96	7.602474089435792	0.002457506387932284	8.667067491425883	rbf	863	-3.4014247434332154	-3.430506642504032	-5.448491725375846	-4.008561424365917	-3.8203583978918703	-4.021868586714176	0.7497594985405773	124
97	0.9204212309099298	1.3253358580604075	0.44570329093455685	poly	831	-3.337150419466007	-3.167360710975634	-5.480531520643667	-3.6394729882470367	-3.5715662491985416	-3.839216377706177	0.837724259491183	95
98	0.4650563208501861	0.14475109226351265	0.004687491989526926	poly	953	-2.9455590324700203	-2.7888188666280094	-5.354548641580678	-3.319676048024982	-3.196840222763174	-3.521088562293373	0.9353858023105492	68
99	0.10075440929487245	0.12711075544410305	0.0001300113772626444	rbf	579	-3.4605357539756754	-3.507804781625234	-5.493314717314616	-4.08430459682799	-3.8872509079426414	-4.086642151537231	0.741019832577927	145
100	0.1143775391565687	8.780316200010056	0.00027128333055541045	rbf	555	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	192
101	0.1399129164097045	0.04018223799085187	0.033102116926190486	rbf	731	-3.493684985506776	-3.5416989712510794	-5.506346951549958	-4.119188178034346	-3.922193687772388	-4.116622554822909	0.7331754780181806	155
102	1.3000626100539383	6.681901280361387	0.19905136913288812	rbf	719	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
103	4.0841207778887405	0.9061016671796737	3.0898717969037377	rbf	999	-3.339960143041174	-3.2952198399130763	-5.415419921730166	-3.8545456916319947	-3.7010468096145397	-3.9212384811861902	0.7765686477436718	101
104	9.916888980495711	0.004757798184042942	0.004580239044640522	rbf	968	-2.4544548332092258	-2.656585700484659	-5.3050814116124965	-3.320029945464935	-3.104682123753234	-3.36816680290491	1.0163264006709172	31
105	4.685441097953961	8.892416339850644	4.546200395272402	rbf	801	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	192
106	0.17178783856986363	0.6445378779910458	0.006510951220104382	rbf	577	-2.824859753562371	-2.8218320169376994	-5.277074843646539	-3.3992934417722775	-3.26943341978793	-3.5184986951413633	0.9094298121024096	66
