	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
85	0.10178731532890918	0.021292162940235105	121	-2.4307027699898014	-2.2997060310715587	-5.269155436718698	-2.875960992495165	-2.720774194185078	-3.11925988489206	1.0941494870718809	59
86	0.023210005284326412	0.02061026601756714	136	-2.376442079249022	-2.2594241813429443	-5.2541753392136386	-2.8587841249618746	-2.7107588966372993	-3.0919169242809557	1.1027186602230576	10
87	0.0059236683803447964	0.1668354842501803	299	-2.439301381890039	-2.2415192343670807	-5.287834912779077	-2.8489719295999167	-2.7041366969859695	-3.104352831124417	1.111733925507098	32
88	0.07241755842025249	0.005187922446028442	375	-2.4230660765417324	-2.2530808783784013	-5.303579305372055	-2.9225853596095	-2.706404601262057	-3.121743244232749	1.1149262522287864	64
89	0.19521176115189456	0.04669821134282298	327	-2.4507204361801516	-2.2753369712700504	-5.27364684094965	-2.907325463655217	-2.746219717807924	-3.1306498859725984	1.093979939449664	82
90	0.05194508859549886	0.007159413742846888	472	-2.405683686392219	-2.171804855161588	-5.325779158210517	-2.9732237059321545	-2.687620716897812	-3.1128224245188583	1.138685299842284	53
91	0.0012951701566833815	0.04795278206747027	181	-2.4062660949721257	-2.22486472691015	-5.261097844543315	-2.8551061198029406	-2.72488145846389	-3.0944432489384845	1.106164989161326	17
92	0.012665399199009329	0.1019063191011683	497	-2.3541730376131493	-2.1659922420417868	-5.3219892036350345	-3.109000490194003	-2.718218373612908	-3.1338746694193764	1.140698481085087	87
93	0.293884538870591	0.0019656068164058418	295	-2.429107658811035	-2.2363257617962895	-5.299220171859624	-2.8763896650858025	-2.725124938719479	-3.113233639254446	1.1155497599773823	54
94	0.006757535525455856	0.006335657685612054	303	-2.4184877828955966	-2.225695159751474	-5.286434646936819	-2.872254295127252	-2.715244141979652	-3.1036232053381587	1.1143790970181233	30
95	0.04009271893113108	0.022483196065094586	447	-2.3986092345037275	-2.2645600423453085	-5.303492491489895	-2.942062697238082	-2.7092110768155866	-3.12358710847852	1.115362407872645	70
96	0.1306460440057852	0.03398944422464212	294	-2.4196030797399026	-2.249849020375494	-5.294135048809661	-2.8573767807978543	-2.7341723796530024	-3.111027261875183	1.1128354003583232	46
97	0.0012711768923152067	0.1682970252389433	184	-2.3939081633852237	-2.2358375332657325	-5.265627818120416	-2.8653028183739417	-2.6853410722131446	-3.0892034810716913	1.11011064913503	7
98	0.05268838443588926	0.0716860675015469	260	-2.4268731607334595	-2.265204980042276	-5.286566891000086	-2.864666156814502	-2.6889729803934013	-3.106456833796745	1.1095200774196659	35
