	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_estimator_config__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
48	0.862970554064743	3.7296019716812743	0.013900153455963196	8.549161822998801	82	0.09930255801192629	4	510	-2.8853352	-2.8704462	-5.2653985	-3.5070827	-3.1911848	-3.5438893	0.9970667	292
49	0.9490184136733565	2.6017148861972164	0.040466676637199175	9.091008921063862	50	0.027699173930604438	8	901	-2.6864433	-2.5180504	-5.2551684	-3.1106608	-2.872455	-3.2885556	1.1212237	218
50	0.6245433116940858	4.776169717799273	0.035421098305934436	6.115824628428813	219	0.0004398484445996325	4	840	-2.6349835	-2.5679436	-5.251396	-3.1800737	-2.8917317	-3.3052258	1.1143417	242
51	0.9231651808556788	3.5246156349311497	0.18000892083156922	3.3053000608535608	307	0.004621016072696756	6	542	-2.6188872	-2.6316466	-5.227189	-3.2980864	-2.7772183	-3.3106055	1.1065047	250
52	0.7426648194858294	2.35549254456612	0.022760807912322278	1.0383433989855384	357	0.03633171546251699	5	706	-2.6155183	-2.4654367	-5.221035	-3.0003335	-2.8019538	-3.2208557	1.1359926	61
53	0.6328840402629229	2.05204767791276	0.010153104957508551	5.296462757883474	80	0.0013340519261413504	9	858	-3.0028539	-2.928555	-5.3241906	-3.5631115	-3.3188426	-3.6275108	0.9819472	298
54	0.9847744694720064	4.708339624234094	0.013397115913364639	9.888169921258294	67	0.1325335858060406	6	589	-2.9434493	-2.8849747	-5.301935	-3.520056	-3.2995963	-3.5900025	0.9918464	295
55	0.9127839288482866	1.7353886011729511	0.050438069863601415	4.007692969424021	298	0.005607724558750823	2	990	-2.6572506	-2.4886732	-5.263026	-3.0617037	-2.7847705	-3.2510848	1.1440207	128
56	0.9228221276288452	2.4738978649894507	0.028679688563755093	4.386226726920616	146	0.030380343183971786	2	682	-2.5442004	-2.4668536	-5.2577767	-3.0416062	-2.8124874	-3.224585	1.1591219	68
57	0.9430435493706797	1.1995031890927426	0.028479095530723267	6.126038980528899	105	0.6335510592370218	10	786	-2.5706444	-2.4388065	-5.2466755	-2.967794	-2.7635849	-3.1975012	1.1628339	23
58	0.8957176929484711	4.500141651107767	0.13939086126147912	9.98368953101592	267	0.00026937949179862004	7	736	-2.6162872	-2.5384824	-5.234774	-3.1525586	-2.8591962	-3.2802596	1.118573	195
59	0.9685516322713352	4.584485232364752	0.16899672256667092	9.301056377786955	351	0.00029511061480505524	3	726	-2.5739474	-2.549352	-5.217554	-3.0772665	-2.892928	-3.2622097	1.1153269	153
60	0.7084851231568413	1.6712621037841622	0.03950671177050834	9.597523555068712	357	0.10229653967546244	7	532	-2.5850677	-2.657992	-5.2249947	-3.0994654	-2.823097	-3.2781231	1.106138	188
61	0.9619713955292669	4.129503084356256	0.015098739753971307	3.2381367954145173	279	0.20514743187319234	7	778	-2.6395276	-2.5730128	-5.257996	-3.060986	-2.848242	-3.2759528	1.124367	184
62	0.8474718398560248	1.33816599113591	0.0777612578669442	1.3347888934469498	316	0.0002494904074802781	9	795	-2.6358564	-2.4091232	-5.240627	-2.9288406	-2.814721	-3.2058334	1.154307	31
63	0.7650996969055998	3.2660251256303128	0.03183716830920721	3.2645113150618794	313	0.39115370585903136	4	859	-2.6019673	-2.5189855	-5.2519684	-3.0907614	-2.8195531	-3.256647	1.1371704	140
64	0.8789006849373315	2.11404260178912	0.08152340263263595	5.677563857308535	263	0.0018023463696306182	6	649	-2.5742838	-2.465576	-5.256233	-3.0523686	-2.7837815	-3.2264485	1.1565605	73
65	0.674615406476558	3.748795440118179	0.026499304498925267	3.6921942331053943	331	0.0002267920793697812	7	884	-2.689757	-2.5797067	-5.2421055	-3.1473646	-2.8108292	-3.2939525	1.1096616	229
66	0.6296750698929033	1.2466966008797125	0.10944961714819325	7.175957286195694	382	0.0002076976141297854	4	699	-2.5811253	-2.4295955	-5.2320333	-3.0528116	-2.5489697	-3.1689072	1.1775354	11
67	0.6086336576283469	0.5778211818591429	0.01354218361796746	9.6413022245899	164	0.0006561693104198702	6	942	-2.699975	-2.4848354	-5.2687874	-3.1298575	-2.8652644	-3.2897441	1.1311569	223
68	0.9843511396543173	2.8929884709150735	0.03016198071208625	5.198898623275959	310	0.2524388837865825	3	520	-2.6502948	-2.6430962	-5.2397413	-3.3403974	-2.9934108	-3.3733878	1.0822356	282
69	0.673430468188072	3.9550467544888335	0.13461649224182318	8.213938783354138	60	0.9086762754044883	3	917	-2.5892031	-2.5277524	-5.2566557	-3.035356	-2.7459655	-3.2309868	1.149269	84
70	0.7980144265583107	3.1877118937645443	0.027487541630279614	9.681555873272323	384	0.00018705153910539854	8	621	-2.613012	-2.5219345	-5.236557	-3.098337	-2.8322573	-3.2604194	1.1268551	148
71	0.6995097484257374	4.660754689071027	0.06015508056191061	6.613306473166536	100	0.017164896754320542	10	709	-2.614453	-2.555779	-5.2355256	-3.1732595	-2.8519018	-3.2861838	1.1164676	210
72	0.6685870598459085	3.5474864675497915	0.11396171108612488	6.749690773033632	174	0.5413408739617832	6	738	-2.5353744	-2.480306	-5.230267	-3.1823957	-2.6837504	-3.2224185	1.1560689	65
73	0.7502890804466104	0.6731375701727861	0.06164589468557514	3.9070849527840252	66	0.02650511970709167	9	615	-2.6076698	-2.4437218	-5.2107363	-3.1308432	-2.6655838	-3.2117112	1.1462514	41
74	0.7343503282571031	2.6882913010501115	0.03669621483107965	5.202934483728173	62	0.021952940487510703	2	674	-2.6210303	-2.5287864	-5.2441926	-3.0954826	-2.8104117	-3.2599807	1.1301738	146
75	0.9991345830035157	1.9630712088819575	0.049927574496777184	8.421689378263615	252	0.002975992537997448	2	588	-2.5354493	-2.4551997	-5.237353	-3.1502168	-2.800119	-3.2356677	1.1514322	95
76	0.824208789177246	4.96801524535763	0.04325031331732192	5.0529058699630145	77	0.0005188736279863591	2	758	-2.6532485	-2.5651712	-5.2514925	-3.1327252	-2.8747895	-3.2954857	1.1152654	231
77	0.9628149507279162	0.4835095539025991	0.1016947360560625	1.1388917389320161	80	0.07443821589533256	2	824	-2.7776806	-2.3781605	-5.2662764	-2.9575303	-2.8615432	-3.248238	1.1494544	120
78	0.7987322133429897	1.437374794209614	0.053051026522064615	9.41099904563011	287	0.001228556088652274	2	803	-2.560332	-2.4586685	-5.2700696	-3.0451777	-2.7271438	-3.2122784	1.1716169	42
79	0.6112197611584759	2.2122347751364986	0.04638443814406136	3.2496542495119	360	0.00016276634209790917	6	916	-2.690556	-2.5112412	-5.2391334	-3.0251026	-2.8427951	-3.2617657	1.1215051	151
80	0.6715119761008189	3.3747329957148096	0.1857502207109313	2.016155167485576	380	0.0014740666203032634	2	860	-2.6265054	-2.5332582	-5.240268	-3.1011426	-2.8659635	-3.2734275	1.1214422	176
81	0.9122921964659069	1.4686446185507882	0.17513139034286485	4.648887198071705	134	0.006572470727360062	3	531	-2.580703	-2.8433073	-5.2426095	-3.3126228	-2.6886785	-3.3335843	1.1031684	267
82	0.8124089662179722	3.6424944406035635	0.11201753848688828	4.118104210053865	378	0.006575499157307957	2	787	-2.6713376	-2.5190692	-5.2454658	-3.0686386	-2.8132658	-3.2635555	1.1262441	156
83	0.7161034371595261	4.080283881917982	0.026460567970107075	1.2943133268448364	300	0.011912240466794892	2	815	-2.6425705	-2.5553374	-5.259454	-3.09809	-2.8168285	-3.274456	1.128844	178
84	0.7256097526383453	3.6746095816476125	0.17688780201123605	2.368925815788371	296	0.00018612756530887828	6	645	-2.6694806	-2.638528	-5.2253933	-3.0288723	-2.8819394	-3.2888427	1.0942922	219
85	0.7054095550690057	2.9351178431918528	0.013394157252260203	6.490622412236771	185	0.00011451817657703297	4	535	-2.6238163	-2.670643	-5.206211	-3.2334628	-2.8672369	-3.3202739	1.0812737	258
86	0.7420983667122403	1.5316103416982518	0.1010889364897077	7.1512036424247	187	0.00016488127425724094	2	643	-2.6313426	-2.5343044	-5.2415023	-3.1036317	-2.8371656	-3.2695892	1.1237189	167
87	0.9892429798846987	2.1191060405745765	0.04363411584183253	6.321813867532351	383	0.024662006881660686	10	794	-2.6240952	-2.4874628	-5.244481	-3.150889	-2.7228765	-3.245961	1.1444186	116
88	0.8527516368960786	0.4427014140119899	0.07450885424401604	3.2942837498380504	51	0.03482726348400598	9	663	-2.6029623	-2.3345683	-5.2639174	-2.9441676	-2.7005343	-3.1692302	1.191151	12
89	0.932010283101904	4.451805909444469	0.022623521035946566	7.77065768297779	167	0.0001564525134592723	9	819	-2.6345072	-2.618495	-5.253561	-3.1627617	-2.8687897	-3.307623	1.1099793	247
90	0.7532324020340531	4.905325054940011	0.07023209388602049	2.9476070887684678	267	0.0002655003604001375	10	578	-2.6550174	-2.6005356	-5.229372	-3.2813544	-2.8649583	-3.3262475	1.0970293	261
91	0.9729998148887198	4.050604803870123	0.02138191758390892	4.075372826256704	354	0.029583318104409763	3	529	-2.655912	-2.69629	-5.216205	-3.3350852	-2.995591	-3.3798165	1.0622146	284
92	0.8219354404479837	1.6065032250601197	0.18740755529078645	8.015683464195913	305	0.018354144052498744	2	889	-2.578406	-2.5603402	-5.2287617	-3.098629	-2.692315	-3.2316902	1.1373672	89
93	0.740448731411085	0.2057149783447411	0.014887885092477793	2.9741773324068563	99	0.3474811656783792	7	918	-2.8100452	-2.6094217	-5.274109	-3.2848823	-2.9891903	-3.39353	1.0801796	286
94	0.651674136974214	2.138231305058842	0.011899005695255791	2.0758499405190576	357	0.014856985667128278	6	710	-2.6114752	-2.4479845	-5.234701	-3.0489929	-2.804186	-3.229468	1.1431347	81
95	0.9516740083073468	0.6701166493574374	0.027055206762738458	4.756381456681077	249	0.006917512067176221	7	839	-2.5873427	-2.4205685	-5.249654	-3.0839539	-2.7925546	-3.2268147	1.157565	74
96	0.7222063156982665	1.7827792068413266	0.03218993545948043	2.3609661867022766	369	0.8971291600221055	10	910	-2.568692	-2.451892	-5.250843	-3.0827281	-2.6997426	-3.2107797	1.1648607	38
97	0.8091673023408053	3.683536028767664	0.11325089171029444	5.2479112151189335	272	0.00010986081659093304	6	797	-2.6864266	-2.5292704	-5.250107	-3.1120985	-2.8490283	-3.2853863	1.1192662	207
98	0.9413047635114603	2.9148172263767607	0.0148460096874764	7.995325746339364	108	0.4486568959886574	8	792	-2.7502766	-2.6270778	-5.271513	-3.1581314	-3.009258	-3.3632514	1.08703	279
99	0.6236803381255502	4.34798693608482	0.01587236740384451	5.961875609415764	321	0.00037528898601033755	7	758	-2.6625273	-2.589073	-5.244236	-3.1547053	-2.861119	-3.302332	1.107423	240
100	0.8678324346025725	0.8774225970886429	0.06675708287155219	1.9707339086624103	377	0.0331139393391392	6	994	-2.7446542	-2.579224	-5.2287765	-3.0473092	-2.7264402	-3.2652805	1.110732	159
101	0.9958784905811259	2.7273265357738277	0.02456984868533829	8.50408519105734	319	0.0017240116963659498	2	506	-2.6189423	-2.6340952	-5.213417	-3.2738857	-2.7920618	-3.3064804	1.0985111	243
102	0.9460658676622303	1.0114882148144424	0.027501618880876353	1.5975807144662113	153	0.04289872896558605	5	711	-2.5925064	-2.4521906	-5.247664	-3.054393	-2.7791767	-3.225186	1.152857	69
103	0.7310520486196972	2.797494475981615	0.05855825519979295	2.3879580051279534	314	0.019425385920297338	4	671	-2.6037574	-2.5105698	-5.234686	-3.0574567	-2.7302742	-3.227349	1.1410507	76
104	0.797952511266935	0.6505886166386917	0.08734798143320496	9.478497800704286	281	0.02421436919033864	7	944	-2.573896	-2.485707	-5.245315	-3.016993	-2.785764	-3.2215352	1.1498151	62
105	0.9183641508832175	3.5308120051383027	0.11225148360602137	8.973655295206559	298	0.0010627794281033156	7	847	-2.6234853	-2.488441	-5.242177	-3.1884203	-2.8675437	-3.2820134	1.1276306	199
106	0.9137018387707284	1.96828052212149	0.12209938763200574	8.326200191949177	143	0.02237767188591225	7	957	-2.5339174	-2.5494258	-5.2547216	-3.124258	-2.7416732	-3.2407994	1.1506814	103
107	0.7565024202132835	2.898690065899791	0.07013305363105848	2.4206748022768196	324	0.020141650556827085	6	786	-2.6347678	-2.4538248	-5.2582107	-3.0467231	-2.8705132	-3.252808	1.1435261	130
108	0.830780446850221	3.621619610476409	0.13678683100101344	5.424645577849002	190	0.0010934639788108774	5	966	-2.7136207	-2.5508428	-5.273002	-3.16789	-2.7547517	-3.2920215	1.1305138	228
109	0.8331611655049544	2.254179155358583	0.020261727500080144	8.938929224485602	252	0.0003591327553817902	7	773	-2.5932975	-2.4684966	-5.231122	-3.0722191	-2.7630217	-3.2256312	1.1437477	71
110	0.7739364573091827	2.2148608738613556	0.017565145290290324	6.605029399478947	123	0.0054757464968960955	10	860	-2.6519842	-2.5151708	-5.2535963	-3.1344786	-2.8325372	-3.2775536	1.1286961	187
111	0.6409678931611761	2.5925770759503526	0.06625282840789125	3.522875768627172	395	0.06317634214389528	7	683	-2.6016746	-2.4969296	-5.2405076	-3.0547452	-2.7692683	-3.2326248	1.1420681	90
112	0.6332267993120859	4.664361718573271	0.0303718348454549	1.4112866584258232	89	0.0018775737292295838	8	529	-2.6299284	-2.6417453	-5.2267985	-3.227225	-2.9242575	-3.329991	1.0882128	266
113	0.8511698960877869	2.4789172521388005	0.035310772417026265	6.194582850524691	269	0.00018237022536266142	3	885	-2.6363556	-2.520684	-5.245928	-3.1584387	-2.7394912	-3.2601795	1.1358558	147
114	0.8528608569606774	4.5633674972246006	0.010051294562157887	8.357360226059978	287	0.06435897941776055	5	714	-2.614995	-2.5810945	-5.233272	-3.0972254	-2.8519948	-3.2757163	1.1138308	182
115	0.7246307553447948	4.832975942716715	0.025239118752660255	2.053195344873388	120	0.002410084485610304	2	684	-2.6792285	-2.5567067	-5.2281327	-3.1040006	-2.826509	-3.2789154	1.1085942	189
116	0.9973737072967642	4.199546545208675	0.18511917412226303	8.362337268784641	165	0.005485031170659733	7	648	-2.5233076	-2.6026676	-5.239492	-3.1780567	-2.8401403	-3.2767327	1.1263645	185
117	0.9049746341622452	2.770040024244335	0.11859478425940997	4.699276416186688	131	0.3757198809088764	3	886	-2.6516018	-2.4788532	-5.2407594	-3.0253134	-2.7745786	-3.2342212	1.1392032	92
118	0.7174984564904964	1.3757491275504583	0.010101590321993795	6.1488823773874755	270	0.00048613559591106345	2	709	-2.5602376	-2.3992946	-5.23371	-3.1182039	-2.7348223	-3.2092538	1.1628686	36
119	0.9427359550711395	1.5669922644466014	0.0897893193052597	7.2561485800096115	368	0.009515909965020119	6	853	-2.6009088	-2.4669304	-5.252281	-2.9952133	-2.8664114	-3.236349	1.1461644	97
120	0.8065730424098013	3.8236745383605966	0.019939480809999296	1.4633803140355766	106	0.00030776861654866546	5	584	-2.6925569	-2.6153657	-5.223062	-3.2669907	-2.9105568	-3.3417065	1.0816581	270
121	0.7128586912316134	3.090311047059754	0.03768837536581747	6.702134719624441	353	0.001567881775670027	3	674	-2.6017675	-2.5309842	-5.249389	-3.1097827	-2.7155569	-3.2414963	1.1445168	107
122	0.8983156052953285	0.9853818144674235	0.03676985963075173	6.796782570614785	159	0.001802850553014559	7	821	-2.635713	-2.4249241	-5.2477965	-3.0141754	-2.7198596	-3.2084937	1.1594543	34
123	0.8277209183930192	0.7952980199169816	0.062472342532303965	9.77011522137604	230	0.31544644733699384	2	746	-2.5365336	-2.358331	-5.21578	-2.9620576	-2.666423	-3.147825	1.1768254	5
124	0.8072241006328524	4.8607268999318665	0.05077474873091864	2.9215130706040844	377	0.07300630926624856	4	765	-2.6603913	-2.519667	-5.250742	-3.1321108	-2.8355882	-3.2796998	1.125302	192
125	0.7960480487163828	4.065841070078782	0.013708510989996902	9.561210479440781	372	0.007388898131067031	4	652	-2.6058815	-2.5767016	-5.2441626	-3.1064146	-2.8864808	-3.2839284	1.1171293	201
126	0.9462535117460389	2.8647550960242465	0.1198742537623617	4.178723796501843	252	0.006386108470778293	9	519	-2.700162	-2.7608635	-5.2588143	-3.4148974	-2.9911916	-3.4251857	1.0627363	288
127	0.8182712663074956	0.7775741647084111	0.10161394884428795	9.315213092248317	186	0.030768233717729958	4	585	-2.552825	-2.5565264	-5.244052	-3.0337687	-2.7679508	-3.2310245	1.1424239	85
128	0.8955273354881299	0.3855410480550766	0.07549299797387599	8.328234201343875	314	0.00568074804689466	8	825	-2.4709344	-2.4049416	-5.262037	-2.9605105	-2.68941	-3.1575665	1.1963178	7
129	0.8188306735558554	1.0149529348696407	0.023537059131713403	6.334623625697528	310	0.3786007755867611	4	569	-2.565384	-2.5159793	-5.230866	-3.144324	-2.7499435	-3.2412994	1.1393157	105
130	0.9964134371669893	1.1536116000055747	0.03788292118495728	7.901510373674803	354	0.0007945496411585742	10	569	-2.6022933	-2.4976554	-5.229845	-3.0985534	-2.801126	-3.2458947	1.132439	115
131	0.8045033082531594	1.5744999573153666	0.022479020415409712	6.9537860955871	288	0.41686931392295473	3	998	-2.5753703	-2.4252589	-5.248223	-3.112707	-2.7880113	-3.2299142	1.1574199	82
132	0.98220233142853	1.0094621280952196	0.0673729221552611	2.6955055737970492	135	0.0050378130578180545	5	813	-2.6196923	-2.4197426	-5.244263	-2.9911802	-2.8125186	-3.2174792	1.1529083	54
133	0.8970004559101596	1.2699208442184098	0.016811493758386985	6.224781514656054	150	0.008688761524964873	9	761	-2.6103132	-2.4298563	-5.236945	-3.0437481	-2.7538295	-3.2149384	1.1524283	47
