	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_components	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
105	0.014142414222176016	0.039129492942240614	138	-59.854679145806685	-3111.6386908768195	-57.98717442319743	-93.01183510749877	-35.962179443155684	-671.6909117992956	1220.1099550799809	80
106	0.7346484879165525	0.03353152900312273	193	-44.62496487286182	-3111.7305065041724	-50.72478414228752	-93.28975481281088	-38.171586202947054	-667.7083193070159	1222.1635885847836	30
107	0.3726495329019861	0.16466309524300915	263	-44.54512396352405	-3111.7313566019266	-66.09587400391024	-93.48657609237777	-39.24383271579719	-671.0205526755071	1220.5049673016426	72
108	0.113824965903508	0.4293546689985011	113	-45.22582696133205	-3111.642201844382	-63.41478718252032	-93.41215837415405	-37.97867732086744	-670.3347303366511	1220.8037484167799	63
109	0.031049179417413798	0.28874205355968907	270	-49.8564732967229	-3111.7436062616543	-50.70273021453811	-93.60637998115432	-37.00100536753934	-668.5820390243218	1221.730430179495	45
110	0.015325292241653682	0.005845692379410953	164	-50.175173719591804	-3111.6207082022024	-55.88374175209128	-92.8128260022562	-35.839397650132405	-669.2663694652549	1221.3218485699185	54
111	0.19541753197826373	0.0037876064368391987	280	-52.981693655236135	-3111.7186363469386	-45.866225404386256	-93.23349193418487	-36.52216205517272	-668.0644418791837	1221.980319162872	35
112	0.017647974628579453	0.012498465885981453	235	-46.92604820664995	-3111.7412169148342	-41.18053191937967	-93.42873684582702	-36.45743998704152	-665.9467947747464	1223.0669399261262	12
113	0.57907232833868	0.00858380432268684	51	-50.90921502568698	-3111.7384541672113	-53.1149560576451	-93.35050197363536	-37.2768129094587	-669.2779880267275	1221.373645088871	55
114	0.0805556175630854	0.003536865710593989	207	-49.81366171425531	-3111.743785237473	-40.81634055323461	-93.02145885198382	-35.41599176511603	-666.1622476244125	1222.9589807506375	14
115	0.22012035023945586	0.0014239451747457862	63	-53.89170988681685	-3111.6178694209066	-76.77986129032783	-93.3455236286423	-36.76319632462454	-674.4796321102637	1218.7219762949476	100
116	0.04552712095417205	0.08132960865136318	233	-45.850328205838736	-3111.800021894156	-43.3336575501168	-93.33163741282704	-36.35936563799789	-666.1350021401873	1222.9990210432668	13
117	0.0030871598748777665	0.01030235720907708	41	-47.2917435122286	-3111.7035857509945	-38.423852745117735	-93.36953176919755	-36.55879387305645	-665.4695015301189	1223.2921347395584	6
118	0.001323221615767435	0.15739958426510567	88	-54.54183899557451	-3111.541108990175	-89.88405976601318	-93.27984624804301	-36.395198824166876	-677.1284105647945	1217.395034290869	111
119	0.300611842416524	0.5011193043966011	246	-49.01866588815448	-3111.823480593983	-68.95714558225647	-93.69037711066206	-40.75668576743871	-672.8492709884989	1219.623841908436	90
