	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
67	0.40517644913936973	0.08388824642450597	0.0037596638693789598	poly	-2.761546825435633	-2.4679515489378505	-5.43758374635786	-2.995785072610715	-2.9064527996114804	-3.3138639985907075	1.076844072974557	53
68	1.8101009909316923	0.010823257583364337	1.7160613194864665	poly	-2.756263941948363	-2.443572031561209	-5.43826939794917	-2.976657219578301	-2.8823325586032995	-3.299419029928069	1.0844638068444896	34
69	2.2884270799870814	0.00307877163559423	0.00029057346052782694	rbf	-2.2904276962555445	-2.246688340065234	-5.2443932656158045	-2.857477332814576	-2.6616424083838592	-3.060125808627004	1.1157952722723938	2
70	1.961138289100333	0.01745734786443233	0.5892044048210371	poly	-2.7565952263221196	-2.445651766369023	-5.438179745285407	-2.978244279546076	-2.8843759296436122	-3.300609389433248	1.0838155313742348	40
71	0.2552804814999663	0.01460296505633498	0.054469069211980504	poly	-2.7564785310233977	-2.444740248600588	-5.438218041502735	-2.9775579054922274	-2.883497164803558	-3.3000983782845013	1.0840945245001339	37
72	1.302072755178872	0.020494833628720566	0.0001500951577359908	rbf	-2.5722473336149467	-2.5246543500040595	-5.274285569680928	-3.123893286805584	-2.9006173398267565	-3.279139575986455	1.0214629340585593	12
73	1.4875180634852598	0.2143759682904616	0.13813015587977903	rbf	-3.3924660820353387	-3.4180762619360996	-5.442340473153189	-3.995871346010757	-3.8084597395366346	-4.011442780534404	0.7515489032559178	115
74	0.4721375682498507	8.72727420702644	0.0003789398274681275	poly	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	188
75	0.5695498660895028	0.004772216714184815	0.005947261056079276	rbf	-3.4033318927559955	-3.4597592410748845	-5.4782806688841825	-4.049685092941898	-3.854139409224063	-4.049039260976205	0.7543084672227248	137
76	5.663231474192114	0.02037861131737699	2.785755421670936	rbf	-3.3992118347813194	-3.427270080354303	-5.447084239786541	-4.005327904271327	-3.817458730065577	-4.019270557851813	0.7502681796739594	118
77	0.7303971788184178	0.005244088345073505	0.1216893099050496	poly	-2.75596878553807	-2.4417775296728728	-5.438353061031656	-2.9753404968959893	-2.880710957056088	-3.298430166038935	1.0850128438965148	27
78	8.64622240151164	0.041789825813060746	0.0006312004607620755	rbf	-2.2279425223962623	-2.318018157668212	-5.231617638965794	-2.9265966970119757	-2.7143166139517443	-3.083698325998798	1.1039261987665583	7
79	0.27750624948811686	0.00646233982538273	4.388010202537054	rbf	-3.4923948139696046	-3.541604912391154	-5.505841684945274	-4.118801314325444	-3.921835462471766	-4.116095637620648	0.7332367589240772	156
80	0.1860926681753557	7.007689549849859	0.04477410675917157	poly	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
81	2.226441748076578	0.7396855688902312	0.27818370571776213	rbf	-3.3361395755051606	-3.3098055097721772	-5.411127793199116	-3.8774832567753905	-3.713462516739026	-3.929603730398174	0.7721005963091794	98
82	1.115362476290238	0.0023459957044429007	0.0003390752495874459	poly	-3.4884308278602165	-3.5411447830000213	-5.510731785594861	-4.111768293339912	-3.9175404510735263	-4.113923228173708	0.7360653333877638	153
83	4.845509044333049	9.176076719588933	0.28843254801895035	rbf	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	188
84	7.885996720273348	0.0023182867869160277	0.03481435708106272	poly	-2.7558097236425727	-2.4408616632045215	-5.438387739801411	-2.974617798572446	-2.8798342699433825	-3.2979022390328665	1.0852976254540627	22
85	8.456273616350606	0.03672322412014959	3.504600989708913	rbf	-3.397165398387298	-3.4243228804260872	-5.445797200868688	-4.002379496987325	-3.8148179703485017	-4.016896589403579	0.7507348162149655	117
