	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	param_selector_estimator_config__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
282	0.8953922072686185	2.423556298466406	0.010648195732859264	5.637930690400788	191	0.08821115367043476	5	152	-37.98937	-226.45193	-2.4664636	-179.87927	-0.309516	-89.41931	106.19244	189
283	0.9374505641674092	2.482663473851226	0.020344495311595986	4.584422245088871	225	0.004002354077876726	10	207	-37.704742	-226.34001	-2.507922	-179.76192	-0.46116918	-89.35515	106.12561	133
284	0.7625466838734518	2.3723226415554093	0.11630064724653183	3.1906092611423715	320	0.10686604930744051	7	182	-70.81047	-213.75375	-2.472991	-179.22801	-0.34417012	-93.32188	99.107056	235
285	0.7935397241131449	2.9985288633158222	0.01943508326810021	1.2975637529544852	150	0.9760723728123533	7	240	-64.070274	-226.32181	-2.4768052	-179.17474	-0.34317273	-94.47736	103.44871	241
286	0.7384889213205228	0.8828846782889515	0.03651829081909397	7.523866645437243	352	0.010983812770000276	7	234	-37.7642	-226.30084	-2.5119357	-179.30382	-0.723139	-89.320786	105.95268	114
287	0.7359596247406698	3.0019879629203774	0.02449414428671948	2.9381314762313444	138	0.00044631681518147743	4	206	-98.58201	-226.3017	-2.5093656	-179.06538	-0.43955982	-101.37959	101.995895	280
288	0.7142317734575583	0.9090046989146287	0.017282077645767273	7.299933661342236	366	0.0007108674262677287	2	155	-37.807037	-226.28513	-2.516642	-178.29483	-0.4052112	-89.06177	105.79447	23
289	0.7084549032807143	3.7936250374607843	0.031399704810276687	3.526372631860328	69	0.0005690331571806024	4	221	-39.476364	-220.34364	-2.4720414	-179.78032	-0.3131923	-88.47712	104.03831	10
290	0.7559230934898943	0.5170108050361318	0.06556698857512115	6.483119577685004	389	0.0002408791967894985	7	177	-37.955505	-226.27264	-2.591356	-178.53209	-0.54622126	-89.17957	105.777695	52
291	0.834833680736658	4.17583734291472	0.04461566234355175	6.062619693063409	179	0.00011553761197739477	3	174	-38.005047	-226.3176	-2.4657886	-179.71419	-0.45800096	-89.39213	106.081055	167
292	0.739863830320337	2.4776311527982546	0.02328380260994658	5.140773534469289	321	0.47856126472940014	6	207	-37.40742	-226.10179	-2.4825833	-179.109	-0.4597313	-89.1121	105.95152	33
293	0.7960786878103284	4.418435374897024	0.030196852269209925	8.690110832528912	358	0.00029382418072286455	5	250	-37.87554	-226.32793	-2.4589252	-179.79517	-0.4137594	-89.37426	106.128006	155
294	0.8308103791161413	1.0738496758154257	0.06631877646011171	7.192598486186146	96	0.15643488710703154	7	225	-37.88808	-226.33739	-2.4988852	-179.63002	-0.46341437	-89.363556	106.07579	146
295	0.8569348315934693	2.719812911227879	0.03342150396423761	8.324459809208264	67	0.00017061304519830619	6	236	-38.015022	-226.4257	-2.4626532	-180.02942	-0.3747394	-89.4615	106.19997	209
296	0.8589790765561702	1.9980858682891511	0.08598722612104674	5.269744982806994	118	0.0003328334681732122	6	226	-37.36556	-225.95386	-2.4830613	-179.10114	-0.45346034	-89.07142	105.90838	25
297	0.7357766287675784	4.650280746447953	0.026779800218559236	8.335682099434457	364	0.5459511554744703	2	209	-37.82813	-226.38058	-2.4330935	-179.74387	-0.5272035	-89.382576	106.12136	162
298	0.6807256992863492	4.372956094894041	0.035001552973673286	9.413499097397034	366	0.00010007707282550967	9	239	-37.9275	-226.37155	-2.445869	-179.89265	-0.50392145	-89.4283	106.14033	196
299	0.7078590921384913	4.133872959200102	0.05248537557661718	1.737951506837692	75	0.011372297631978237	5	160	-88.73439	-224.86743	-2.4650328	-179.83342	-0.32958022	-99.24597	101.902626	263
