	param_regressor__regressor__alpha	param_regressor__regressor__l1_ratio	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
94	0.05194508859549886	0.007159413742846888	672	-633.1890226406308	-3210.385796937759	-83.80900561324405	-135.32351567045313	-39.16506840080967	-820.3744818525795	1214.02670127934	53
95	0.0012951701566833815	0.04795278206747027	743	-71.04364176122436	-3390.6023701594613	-1097.3942843589282	-2294.2098632849984	-66.56186319022072	-1383.9624045509668	1295.8839098686544	63
96	0.31766353350777893	0.01755842727741915	372	-43.340423851681855	-3111.7675137075203	-65.74422716020399	-93.21857319712905	-37.7468540826186	-670.3635183998307	1220.8583905175128	32
97	0.002294543923614433	0.001878079972308451	526	-2063.8097490012665	-51741.496868033944	-119740.0630259298	-1731.9873727863317	-53.705443328983215	-35066.21249181607	46634.60276276969	101
98	0.08113184682250182	0.008265635453316591	637	-108.21313574920849	-3119.0337373773664	-95.07901184476205	-99.61225059317543	-39.944052625719024	-692.3764376380462	1213.5661520466795	43
99	0.4265013518084467	0.003992219055487875	738	-39.482453881692216	-3111.805062886088	-46.76350085677147	-93.79695885226324	-38.00643009951103	-665.9708813152652	1223.0889356870234	18
100	0.44170327203161774	0.001476185381282268	343	-43.159983736548675	-3111.699625164336	-70.65386516448687	-93.31180140600307	-38.43492169449766	-671.4520394331745	1220.284756874324	34
101	0.03398944422464212	0.14695353049079696	436	-42.48721179549975	-3114.6572330611675	-89.86244904168095	-93.1721452074332	-38.446789712557546	-675.7251657636677	1219.6808441903356	37
102	0.1682970252389433	0.04565813053923338	683	-39.507125971998356	-3111.949477823197	-51.304347972498405	-93.03684118907465	-38.476380275026145	-666.8548346463589	1222.7086271756582	20
103	0.0716860675015469	0.1296645862951936	678	-38.64716570201861	-3112.905831669198	-95.01947719340338	-92.78852499800661	-38.904328001410285	-675.6530655128074	1218.8759537973735	36
104	0.8139126286884011	0.002197087570881378	495	-42.916170872056774	-3111.754006189739	-33.371215147018944	-93.27787196909325	-39.54271096910568	-664.1723950294028	1223.9777748435633	1
105	0.013062070172891517	0.00317158229877566	800	-4666.69699327067	-18322.421249991407	-1170.7026993680945	-6475.666359257721	-38.53886555137311	-6134.805233487854	6520.985966491207	86
106	0.01169110338353387	0.38858725966511626	341	-45.358598729573316	-3136.949089264109	-2270.840918813829	-92.81878719529784	-36.17278723392188	-1116.428036247346	1324.9219952034923	58
107	0.0697962887637489	0.11051695274735326	464	-41.879572384550094	-3111.9121311395043	-51.87263310175821	-93.15115751237936	-37.64145357296884	-667.2913895422322	1222.4685521491506	23
108	0.009377609635203272	0.0014992494506084527	431	-78.17917733693331	-5994.5849609989355	-366608.9311783987	-112.37559255413511	-39.322402201313004	-74566.67866229801	146039.1152544409	107
109	0.01776420136335032	0.07390163282337979	314	-41.156633944814885	-3133.5760754207126	-26258.61159647893	-98.3355637451117	-35.74874944504854	-5913.485723806924	10242.07065677197	84
110	0.0029701450205553786	0.007592825329099175	593	-16956.649307975556	-3121.1926181250365	-9387.515846892677	-5435.108110401581	-352.11569444644914	-7050.5163155682585	5770.801277852576	88
111	0.003967546204614421	0.5531932519223334	516	-137.23138726474363	-3909.5835156793864	-631.9100404558162	-92.32580775686584	-38.4722118477886	-961.9045926009201	1489.0727288134838	54
112	0.00250278087174795	0.6921339884365146	380	-52.106774269868744	-3572.4834416883714	-7968.728403723888	-112.15492408018787	-37.203793085902014	-2348.535467369644	3120.956714570964	71
113	0.0074171662806038945	0.09785552443648873	798	-3225.6214226876946	-41680.02074630939	-195.12742904253446	-19343.35967898527	-39.34000005949645	-12896.69385541688	16063.688163017285	94
114	0.011436289257352782	0.14480909335228592	404	-61.495769732485684	-3572.3964094737876	-2215.5051173568536	-93.81346116289374	-38.32303368863974	-1196.3067582829322	1451.1223988340873	61
115	0.40279890109919175	0.006372654293995394	558	-40.81410896878503	-3111.6420273632457	-50.46986885371423	-93.18512140588543	-39.29506541893883	-667.081238402114	1222.4377105998894	22
116	0.0027596035362877133	0.002993807828933491	649	-33819.59261420841	-29976.573601495977	-2418.891807436568	-1068.8250339893566	-789.8359906300387	-13614.743809552068	14987.80057179641	95
117	0.11075465060063061	0.0038142528264714527	771	-83.56871678025297	-3125.545038082773	-139.97623313232552	-190.38002561373207	-37.93848056081749	-715.4816988339801	1206.127890149151	45
118	0.0018607930990082204	0.03175368488550512	331	-36.389556531664404	-4657.656041724008	-2103943.9386714916	-272.52167891347204	-35.79381087200623	-421789.25995190645	841079.1839835163	118
119	0.7025497800849153	0.014315405728669751	450	-44.47826113608864	-3111.756291198617	-34.23370159836644	-93.4952614366681	-39.89970813011018	-664.77264469997	1223.67458768792	5
