	param_model_config__colsample_bytree	param_model_config__gamma	param_model_config__learning_rate	param_model_config__min_child_weight	param_model_config__n_estimators	param_model_config__reg_lambda	param_model_conifg__max_depth	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
64	0.9949019788020074	4.664495603885233	0.019631114126547996	2.0574658694731647	323	0.0028243307425671995	8	-49.560802	-3111.8218	-24.991072	-93.39974	-38.0282	-663.56024	1368.8612	277
65	0.7282662941864622	2.3472097806450183	0.17492361669504689	6.445800123901569	115	0.0007589141990128074	2	-43.19371	-3111.6328	-33.72737	-93.40956	-30.84042	-662.5607	1369.3068	185
66	0.9619713955292669	4.129503084356256	0.015098739753971307	3.2381367954145173	279	0.20514743187319234	7	-47.475113	-3111.7302	-25.342869	-92.794235	-38.727768	-663.214	1368.9966	260
67	0.825392701085447	1.1958299237353056	0.05597498876986415	9.424221592655694	102	0.0009488684241665928	9	-46.342224	-3111.6333	-25.567762	-93.246284	-35.533627	-662.4647	1369.3724	162
68	0.9798307699345029	2.6989383769484245	0.027472774157571267	9.468297341946597	120	0.0023913114785529704	2	-47.23533	-3111.7874	-25.628958	-93.40567	-34.205055	-662.4525	1369.4696	158
69	0.6260639901812872	4.672424004350106	0.07550497277543672	3.401244918285927	241	0.011992708286179331	7	-45.007866	-3111.893	-25.076288	-93.04205	-38.019077	-662.6076	1369.4333	190
70	0.7255838256101477	0.7668379656394566	0.12971339709002844	8.807062112243353	288	0.20455079446093846	10	-45.69665	-3111.6985	-25.38232	-93.2357	-34.282204	-662.059	1369.6401	96
71	0.7301228955515444	1.5657501935796039	0.06441948027998574	6.529721390884319	223	0.0003914415039678186	9	-45.05578	-3111.7515	-25.865973	-92.80888	-32.023556	-661.5011	1369.9834	43
72	0.9195050845006438	3.462465633595434	0.08106439202041806	1.7142208923773228	52	0.08319387084960803	7	-47.480614	-3111.7803	-25.282816	-92.836174	-37.715866	-663.01917	1369.1365	241
73	0.6390058107640116	0.5959721318977705	0.17749128923252352	9.045561371242007	331	0.5566836759444104	5	-48.68179	-3111.7646	-24.891842	-93.703094	-32.31752	-662.27185	1369.5687	124
74	0.918613173276179	0.8964152552616902	0.011965255045782483	8.318427230789434	58	0.03391454948047599	4	-51.85632	-3112.0068	-25.780409	-94.092514	-42.03588	-665.1544	1368.0652	297
75	0.8061793022952801	4.121265039238801	0.014037517217256566	6.4328767647212075	170	0.00039474460161881915	6	-46.355362	-3111.7773	-24.86048	-93.14281	-36.242035	-662.47565	1369.4474	164
76	0.9655939875978747	4.899641047258012	0.012259067820774723	1.6673555234370623	171	0.0009887750159219661	3	-49.01647	-3111.8484	-24.97005	-93.48353	-36.67532	-663.1987	1369.0825	258
77	0.8395862709855092	3.156133524279559	0.03549039832272602	6.027942689915575	170	0.0018553613680981505	2	-46.4194	-3111.7253	-24.50198	-93.114845	-35.49436	-662.25116	1369.547	118
78	0.8814274667387585	4.080015009591194	0.06779051088011702	1.3759343877457775	72	0.28500311935273004	3	-44.015938	-3111.8352	-24.933418	-92.93955	-37.341106	-662.213	1369.6239	113
79	0.7207532737164701	0.10003196652959269	0.014692510114195223	1.4656591123914904	165	0.00220548080623394	5	-43.46275	-3111.638	-24.835396	-92.72998	-32.71074	-661.0753	1370.1608	23
80	0.8472742808877831	3.3774473286290787	0.1604924669173769	5.207578102263499	327	0.015069188443226543	4	-43.791023	-3111.8489	-27.571352	-93.251785	-35.216217	-662.3358	1369.5596	135
81	0.8088448778890363	1.2231042619101522	0.010948630048085878	4.315671635332124	139	0.005314165845793436	2	-47.33573	-3111.8013	-25.22475	-92.68897	-38.338905	-663.07794	1369.1132	248
82	0.8810009538932815	3.3012636348254416	0.14492634412395833	1.664299276749456	291	0.43359162979440746	8	-40.323826	-3111.6582	-26.907377	-93.09725	-34.375088	-661.27234	1370.0557	32
83	0.9711328687616206	1.391100402129699	0.1621042700167663	7.637424411007165	379	0.00027481617761756204	6	-46.12274	-3111.686	-27.251328	-93.70783	-36.837696	-663.1211	1369.028	253
84	0.7987322133429897	1.437374794209614	0.053051026522064615	9.41099904563011	287	0.001228556088652274	2	-45.947773	-3111.6934	-25.602093	-93.65242	-33.322426	-662.0436	1369.651	93
85	0.7518402845503371	0.729567688794693	0.08609784963720013	6.984593855214523	343	0.0033080317315291033	6	-43.468857	-3111.683	-27.811333	-92.79804	-35.835766	-662.3194	1369.4703	133
86	0.8635286247097848	2.0237672952915204	0.016223690399334533	5.476542681575977	380	0.0014740666203032634	2	-39.56053	-3111.6035	-25.206417	-93.0314	-37.241467	-661.3287	1369.9946	35
87	0.7533744209430531	3.551849750940834	0.02727693167536025	5.124322322375231	299	0.0004176168052585845	6	-42.041187	-3111.6946	-25.089825	-93.11118	-35.644268	-661.51624	1369.9418	44
88	0.7817728660510723	0.17430882989217525	0.04907678346992924	7.506622441924912	364	0.07286166172540864	3	-44.44243	-3111.6792	-30.525394	-93.10779	-36.97459	-663.3459	1368.882	268
89	0.8478567836167644	1.303014402257406	0.13603798431674602	7.2927482941997805	208	0.00013514684857360876	2	-40.144825	-3111.6323	-26.719515	-93.26566	-36.44222	-661.64087	1369.8325	57
90	0.6434215909071399	1.4026312056088408	0.011085562575202613	6.392236222558244	227	0.004863632571957982	8	-45.57797	-3111.721	-24.990839	-93.04653	-34.261013	-661.91943	1369.7312	79
91	0.62698106964785	2.2338116672276427	0.1074704601787692	3.02389543035414	388	0.011524145546550301	2	-44.645515	-3111.7124	-25.0639	-93.22514	-37.211224	-662.37164	1369.468	142
92	0.6656132827933533	0.17212116979572253	0.04562190276020345	4.197213251025406	399	0.12272933748544174	10	-47.86851	-3111.5093	-27.272367	-92.36478	-31.920137	-662.187	1369.454	108
93	0.7025673733595114	0.36603488556622443	0.012483621546069686	9.757967047405721	268	0.1699027446967417	4	-45.63721	-3111.5735	-25.101992	-93.47365	-34.60606	-662.0785	1369.5619	97
94	0.8365250607792156	2.6712689334916684	0.10341774563876842	7.870926429978846	61	0.00019043915962319488	2	-45.030445	-3111.4304	-26.513803	-93.2155	-33.605354	-661.95917	1369.5436	85
95	0.6615715988127006	0.8026510788241442	0.067108623479643	3.0333964222462644	188	0.05078594615977832	3	-44.306725	-3111.7273	-26.232082	-92.566864	-34.745064	-661.91565	1369.7273	78
96	0.7090090770908356	3.7862469607323526	0.022431742374581006	1.4373607253880551	57	0.004494324893110312	10	-48.973385	-3111.9197	-25.333256	-93.51871	-39.410107	-663.83105	1368.7609	284
97	0.7558741605770611	0.36743009386550063	0.08353015377012296	1.5670958299671	138	0.0013293218223054983	5	-38.921413	-3111.5771	-25.180939	-93.926155	-34.655792	-660.8523	1370.2606	20
98	0.9224983513363366	1.3430371293867904	0.02783379839225072	8.433277298210974	350	0.0004506853917153576	10	-47.652878	-3111.5193	-27.18076	-93.26085	-36.649292	-663.25256	1368.8574	263
99	0.7229798551069485	4.893630268449988	0.10331881179960652	1.329905778865529	112	0.00042531728762563336	5	-46.096516	-3111.9092	-25.210857	-93.32308	-37.163567	-662.7406	1369.3706	206
100	0.8292529053072721	1.3112523065816917	0.1418124789069249	7.272046347188927	162	0.0004077537904627476	5	-37.956604	-3111.481	-26.178087	-93.545456	-34.625874	-660.7574	1370.2544	15
101	0.6232156591758088	0.6857405231714869	0.06588002814394628	2.1602057917062365	260	0.3286548783577327	5	-43.451515	-3111.7734	-25.17982	-93.111725	-36.168583	-661.9371	1369.7473	83
102	0.8046306175511352	2.6137351906206137	0.056653575003217424	1.81099207803523	127	0.10621874893254274	8	-46.17263	-3111.9248	-24.759092	-92.80717	-35.703724	-662.27344	1369.6421	125
103	0.6402720640403757	0.26788491690307215	0.08149666482018907	8.464003411481983	385	0.4619663079722472	5	-46.005707	-3111.571	-25.532228	-93.022766	-36.138363	-662.454	1369.3407	160
104	0.6920719615558799	1.287338463736928	0.1041735596120586	6.038982598247913	369	0.07586291360884566	6	-44.060238	-3111.7256	-26.210999	-93.617775	-36.578632	-662.4386	1369.4381	154
105	0.7579651649393496	3.9475474500269985	0.09368507181460686	9.3009520768771	108	0.4486568959886574	8	-48.923084	-3111.8015	-25.236956	-93.5149	-32.996655	-662.4946	1369.4595	168
106	0.7357814581966425	4.773168394327066	0.15999733533579089	3.383169904067185	86	0.010883825088951832	7	-48.4518	-3111.787	-25.46064	-92.903694	-37.525257	-663.2257	1369.0245	261
107	0.7551957865642938	0.7990568934188976	0.0315064833685569	1.4324499515498714	99	0.00351274019809913	6	-42.943855	-3111.6982	-24.205034	-92.75881	-32.229137	-660.767	1370.3716	17
108	0.62285725762747	4.949511509618792	0.049842301512836786	3.7006466787723378	216	0.006388595370608191	10	-43.700634	-3111.83	-25.359098	-93.5872	-35.5221	-661.9999	1369.7482	89
109	0.7287855887850889	4.692035039062104	0.02051918641869364	7.5960273447580855	182	0.00018432804996855183	9	-47.673122	-3111.7644	-24.82312	-93.28882	-37.86932	-663.0838	1369.0967	249
110	0.8632444424785894	1.1276429222297057	0.02668434921740111	5.954581690578475	322	0.055373650407843915	10	-40.82513	-3111.6826	-25.135384	-92.82007	-37.476635	-661.588	1369.89	51
111	0.8288369655601173	3.8638252048189283	0.044040819051341974	2.0112852142343316	217	0.5864368398111313	9	-41.699635	-3111.817	-24.930206	-93.10067	-37.149593	-661.7394	1369.883	69
112	0.8384073159704116	3.616499576667613	0.10851837319560004	7.301491438009127	211	0.34982174181276493	10	-46.72418	-3111.7808	-25.451664	-93.57606	-35.413925	-662.5893	1369.3884	187
113	0.7026443139314001	3.43808531814215	0.10479456393483584	4.431535652876206	332	0.03519908013165314	8	-42.331562	-3111.8523	-26.064924	-92.18441	-37.262943	-661.9392	1369.7777	84
114	0.853258998952668	1.7231953741481785	0.012213520180530842	2.5193841393325553	137	0.03988215514659294	5	-48.809204	-3111.8384	-25.359219	-93.338844	-37.2011	-663.3093	1369.0109	267
115	0.6179346556858364	2.922516444824551	0.11621518478942394	8.169504679320179	336	0.02031442193036436	5	-46.0619	-3111.5312	-26.273825	-93.46135	-37.04676	-662.8751	1369.0809	227
116	0.9669289245951989	2.094920873567094	0.02177102855077803	4.4161443633829744	213	0.0015013886404025081	7	-41.89992	-3111.6147	-25.876848	-93.15282	-34.347958	-661.3785	1369.9746	37
117	0.9540561653248019	2.4087927261166713	0.08042847712763411	2.2493237895588107	231	0.13259870871551374	8	-44.33108	-3111.7742	-25.752274	-93.08886	-33.503887	-661.69006	1369.8893	62
118	0.772641703988682	1.021418846164967	0.06460361487371953	7.048650785621237	64	0.07387856211380985	10	-46.70933	-3111.4812	-31.159355	-93.28019	-36.729794	-663.87195	1368.4744	285
119	0.7832893225622765	4.277737503443487	0.05535593688911821	8.936290037057368	274	0.0002539773642867963	7	-47.123974	-3111.6482	-25.570263	-93.44092	-34.918793	-662.5404	1369.3412	180
120	0.6787220122966212	0.5070282915730525	0.16289679980095853	4.337539704008418	354	0.029772414032367817	2	-46.25748	-3111.689	-25.808678	-92.67377	-32.710945	-661.828	1369.7618	74
121	0.719708835390237	3.1768312270753896	0.04281947791837418	4.7902008227989175	115	0.0008622614876564347	3	-42.552666	-3111.759	-26.397617	-92.60965	-33.95448	-661.4547	1370.0062	39
122	0.8914003748659853	1.5870900710177982	0.019669909909692113	5.594793814103009	104	0.11425077993767047	5	-42.995987	-3111.724	-25.039124	-93.06157	-38.848583	-662.33386	1369.4927	134
123	0.6511508652912882	0.3609523060394517	0.09089486266050383	6.7726831738143805	120	0.002410084485610304	2	-43.908627	-3111.6646	-31.347628	-92.79446	-27.412998	-661.42566	1369.9735	38
124	0.687995737771494	2.063781834390361	0.1104053194722592	8.560986268239745	109	0.006845602080630883	5	-47.92441	-3111.5974	-25.147469	-93.43147	-33.800133	-662.3801	1369.407	144
125	0.9060827827404663	2.159841854088946	0.0981641402826688	5.904155146571227	95	0.306704674699087	7	-38.79396	-3111.7446	-24.39697	-92.85798	-35.11474	-660.58167	1370.499	11
126	0.8310662355831744	4.525036756231195	0.027703438946669563	7.157378877276276	370	0.007746405211577657	8	-47.63506	-3111.7249	-25.439991	-93.36344	-38.621086	-663.3569	1368.9178	269
127	0.9354278271546642	1.2011205144515364	0.04202518528030972	9.85506464313325	182	0.0852465917936748	7	-45.68935	-3111.6516	-25.586369	-93.495834	-34.610886	-662.20685	1369.5316	111
128	0.8928586289126055	4.373038572171959	0.03841646801416428	6.443263945340316	111	0.000834576913594337	2	-47.6721	-3111.849	-24.954334	-92.99014	-35.27293	-662.5477	1369.4473	183
129	0.6422125161570346	0.6980748071189755	0.050350744107692615	3.5393205527113016	215	0.006862117651137535	8	-45.747177	-3111.5156	-25.582788	-93.03648	-35.202854	-662.2169	1369.4447	114
130	0.8534282097610862	3.28896293017461	0.021129580253296754	3.3414132871635336	330	0.0005281541113754849	7	-46.54129	-3111.783	-25.171291	-92.87678	-39.42405	-663.1593	1369.0573	256
131	0.6883447008410164	3.5886096045024547	0.038763734152616545	9.524425631538891	352	0.0012407407144995612	5	-45.951878	-3111.7944	-25.894817	-93.62637	-33.66704	-662.1869	1369.6248	107
132	0.9657980087925144	3.1717107656485974	0.16434751601216097	6.027764490853148	377	0.07300630926624856	4	-49.222157	-3111.7437	-26.122011	-92.900764	-33.211536	-662.64	1369.3363	194
133	0.9002921357456449	1.049941273524173	0.02127792912160812	5.569225866803604	372	0.007388898131067031	4	-39.504524	-3111.564	-24.787245	-92.830635	-37.189133	-661.1752	1370.0586	25
134	0.7025890495348983	0.8175394793209068	0.021668260694206708	7.0527778281176365	172	0.02226269641682312	9	-46.177242	-3111.5288	-25.81459	-93.09983	-36.87918	-662.69995	1369.177	200
135	0.6942237285856567	2.7738230122668215	0.015132371774452287	7.9656964024206705	231	0.006489157378504368	4	-47.04668	-3111.6384	-26.322174	-93.25003	-36.622784	-662.976	1369.0828	235
136	0.623767813261802	4.156104592126169	0.030438499891724115	3.3897330189364707	314	0.00568074804689466	8	-46.57408	-3111.8435	-25.46571	-93.54222	-37.102955	-662.9057	1369.242	231
137	0.7964692906948229	2.8118632578473757	0.016764754203928964	4.034232760478732	220	0.01621433769305867	2	-46.64062	-3111.6892	-25.332542	-92.53861	-34.93587	-662.22736	1369.5333	115
138	0.9817392966595098	4.9560646052956185	0.019043689010405762	5.001438215394821	262	0.0009087229969310357	3	-47.44045	-3111.757	-25.695662	-93.04858	-37.533916	-663.0951	1369.0813	251
139	0.9748379067881373	2.3004704129126927	0.025215233440420995	5.601324435696087	118	0.004348496951308875	2	-45.97491	-3111.6782	-25.841818	-92.93665	-36.983116	-662.683	1369.2684	198
