	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
120	0.13676678657678498	0.001979714002532629	0.060374904037699025	poly	248	-1322790301.2345307	-224.57636204990123	-2.5416138133863067	-179.87096922650971	-0.30761569227410823	-264558141.70621833	529116079.764164	186
121	7.269968450452219	0.2488070659475931	0.13137223732783596	poly	200	-563288770.1324604	-224.28850250017146	-2.3869328246455526	-179.65879820930937	-0.34975542379253277	-112657835.36328986	225315467.38460356	156
122	1.3101487226387907	0.0036670984578121985	0.0007200095354886108	rbf	155	-38.11275200335513	-226.45711834935565	-2.457883453594928	-180.16180623842857	-0.30352645674781753	-89.49861730029643	95.02610753841621	16
123	4.212073318966985	0.35926765671790734	0.0001617530348053352	rbf	154	-38.07180028075734	-226.41104477564005	-2.4518855949528944	-180.1142671350005	-0.33142629613837243	-89.47608481649783	95.00404750799622	9
124	0.6992415902924091	0.016126225824197704	0.00010000751106313931	poly	204	-38.12072848674954	-226.4728976447105	-2.4592172395975624	-180.1800205933505	-0.30289036643723083	-89.50715086616906	95.03314404993878	55
125	0.12690531246426065	0.26505119707091673	0.010311856623770651	poly	208	-515708440.6999341	-224.61389043800844	-2.457471115880169	-179.64662138803217	-0.3357536526864898	-103141769.55073415	206283335.57461998	152
126	1.1387946783560914	0.054440340968323904	0.021625372753356027	poly	162	-1014022915.6722704	-223.77952481815592	-2.5394006222149996	-179.8193547228942	-0.3167830524545836	-202804664.42546672	405609125.623412	173
127	1.4816524723264466	0.15069188443226547	9.753989585314262	rbf	165	-38.11267439426854	-226.46603526684697	-2.453710874806664	-180.17207033487375	-0.3136213012193452	-89.50362243440307	95.02951427709166	24
128	1.1844572681107477	1.9885138150541912	0.000427042744527592	poly	194	-37.9758706040022	-226.32214442831426	-3.272598099799474	-180.00823173857395	-2.4336709358104107	-90.00250316130007	94.42586835868472	83
129	0.5511645290843916	0.05314165845793435	0.06347604578382715	rbf	228	-38.118459991858515	-226.47095944594207	-2.4572725474326504	-180.17778834386473	-0.30261902399097873	-89.50541987061779	95.03281192574606	35
130	0.9498836223243123	0.06328364676838943	1.7497464555369122	poly	152	-1176309268.9175773	-224.298325964527	-2.541686976553636	-179.81295786808778	-0.3212957801354169	-235261935.17836875	470523666.869613	177
131	6.517405663049357	0.002056217370191277	0.7432890977057593	rbf	180	-38.118815908522635	-226.4708070172491	-2.45716181724844	-180.17820101958606	-0.3028392909478509	-89.50556501071082	95.03278718038912	36
132	2.7283367808123073	1.9979540105947722	0.030489665992166598	rbf	180	-37.97972139968848	-226.3214480906219	-3.308127340528309	-180.01099977093864	-2.5005131960797553	-90.02416195957142	94.40684798476866	84
133	1.300262011341511	5.472954001650196	0.8190657874505193	rbf	246	-40.88396925024553	-225.74657975578035	-27.22533879325544	-179.24449547226044	-29.119360671583753	-100.44394878862511	84.7417587347144	97
134	0.5743827951751918	0.0032653730733019823	0.3919920685649991	poly	247	-1332875746.7173264	-224.58484517571335	-2.5416323496536504	-179.86893211907224	-0.3075836371686232	-266575230.8040639	533150257.95663893	187
135	3.8905160069755875	0.0016276634209790892	0.2003375196298845	rbf	201	-38.119719137774226	-226.4717570602611	-2.4580772311877923	-180.17912452681026	-0.3024289747118302	-89.50622138614904	95.03304890529412	46
136	0.21040264686949753	0.09762802982321667	0.0011012202750079175	poly	224	-38.0957397504776	-226.4572535556785	-2.455076868508206	-180.16004888286503	-0.3042842690055186	-89.49448066530697	95.02802316388038	14
